report_id,rank,track_id,score,sub_idx
68,4,471,0.052894629538059235,18403
68,5,427,0.05412548780441284,16680
69,1,231,0.07361801713705063,9017
69,2,231,0.07395809143781662,9014
69,3,231,0.07696434110403061,9016
69,4,231,0.082375667989254,9015
69,5,231,0.08399253338575363,9013
70,1,6,0.17483605444431305,245
70,2,6,0.1803949773311615,251
70,3,6,0.1858319193124771,244
70,4,6,0.18796640634536743,252
70,5,6,0.19280897080898285,253
71,1,470,0.10000084340572357,18362
71,2,470,0.1034545749425888,18363
71,3,470,0.1037488505244255,18355
71,4,470,0.10562235862016678,18330
71,5,470,0.10621155798435211,18349
72,1,125,0.09220632910728455,4913
72,2,125,0.09591029584407806,4906
72,3,125,0.09643524140119553,4912
72,4,125,0.09951777756214142,4898
72,5,125,0.1016361266374588,4882
73,1,311,0.077476866543293,12132
73,2,311,0.07953815162181854,12136
73,3,311,0.08639887720346451,12129
73,4,311,0.08905479311943054,12145
73,5,311,0.09065674990415573,12133
74,1,353,0.06420109421014786,13805
74,2,353,0.06485415250062943,13804
74,3,353,0.06612741947174072,13801
74,4,353,0.06662042438983917,13802
74,5,353,0.0679084062576294,13800
75,1,221,0.1350197046995163,8644
75,2,221,0.13579244911670685,8652
75,3,221,0.1364232748746872,8655
75,4,221,0.13706207275390625,8646
75,5,221,0.13824224472045898,8657
76,1,238,0.08082861453294754,9305
76,2,238,0.0820842757821083,9296
76,3,238,0.08263862878084183,9297
76,4,238,0.08293094485998154,9304
76,5,238,0.08404680341482162,9294
77,1,33,0.04941360279917717,1312
77,2,33,0.049620043486356735,1304
77,3,33,0.05158016085624695,1313
77,4,33,0.05220843106508255,1305
77,5,234,0.06668749451637268,9140
78,1,311,0.07390528172254562,12167
78,2,311,0.07464756816625595,12139
78,3,311,0.07977498322725296,12147
78,4,311,0.08012983947992325,12153
78,5,311,0.08064811676740646,12154
79,1,64,0.08789503574371338,2508
79,2,64,0.0909482017159462,2497
79,3,64,0.09323742985725403,2516
79,4,64,0.09451080858707428,2514
79,5,64,0.09455021470785141,2499
80,1,270,0.07280877977609634,10537
80,2,104,0.07283578813076019,4066
80,3,270,0.07364270091056824,10530
80,4,104,0.0743623673915863,4074
80,5,104,0.07494083046913147,4057
81,1,388,0.059800002723932266,15135
81,2,96,0.06317442655563354,3745
81,3,388,0.06365940719842911,15134
81,4,388,0.06626787781715393,15144
81,5,388,0.06930584460496902,15143
82,1,486,0.04360080882906914,18978
82,2,486,0.0438346303999424,18979
82,3,486,0.04418877884745598,18984
82,4,486,0.04460897669196129,18972
82,5,486,0.04470574110746384,18980
83,1,260,0.07127024978399277,10151
83,2,260,0.07129491865634918,10174
83,3,260,0.07133085280656815,10167
83,4,260,0.07331173121929169,10159
83,5,260,0.07432468235492706,10142
84,1,43,0.1160389855504036,1705
84,2,476,0.12182445824146271,18570
84,3,43,0.12216304987668991,1697
84,4,476,0.1229911521077156,18573
84,5,43,0.12346034497022629,1704
