track_id,report_id,score,sub_idx
171,32,0.29380738735198975,6705
172,152,0.18540097773075104,6741
174,82,0.24053192138671875,6793
175,163,0.2954418361186981,6831
176,195,0.23589064180850983,6893
177,103,0.2740963399410248,6917
178,70,0.20549333095550537,6949
179,195,0.1158251091837883,6996
180,185,0.24086128175258636,7048
181,32,0.23889681696891785,7064
182,171,0.24262259900569916,7104
183,70,0.195448100566864,7156
184,103,0.2591140568256378,7180
187,158,0.2891848385334015,7321
190,195,0.09244648367166519,7421
192,195,0.1322142630815506,7491
195,82,0.21708564460277557,7637
196,185,0.267324298620224,7677
197,82,0.23143449425697327,7692
201,82,0.24418407678604126,7859
202,26,0.28303974866867065,7894
203,163,0.2833729088306427,7922
205,28,0.2867680788040161,8004
206,82,0.2676384747028351,8034
208,112,0.23421014845371246,8113
209,158,0.23833240568637848,8153
210,132,0.290648877620697,8222
211,163,0.2686452269554138,8234
212,103,0.2985253930091858,8268
214,195,0.12256637960672379,8352
215,185,0.28953564167022705,8403
217,185,0.28367501497268677,8477
219,163,0.2782149314880371,8542
220,195,0.10287797451019287,8617
222,70,0.22583694756031036,8669
223,171,0.24155059456825256,8715
225,70,0.2934825122356415,8789
226,103,0.2605366110801697,8816
227,82,0.21935705840587616,8879
228,82,0.25250136852264404,8914
229,152,0.22913530468940735,8941
230,112,0.2223329097032547,8970
231,185,0.26036542654037476,9014
233,195,0.19631396234035492,9089
235,132,0.2999909222126007,9170
240,171,0.19700968265533447,9385
241,195,0.11462915688753128,9403
242,195,0.19566328823566437,9467
243,82,0.25087904930114746,9484
244,26,0.1958327442407608,9517
245,152,0.2856733202934265,9557
246,167,0.2953478991985321,9612
247,82,0.21241286396980286,9662
248,70,0.1894356608390808,9673
249,103,0.28678303956985474,9726
250,70,0.20762993395328522,9772
251,158,0.2886691987514496,9813
253,185,0.2716851830482483,9905
255,26,0.25208911299705505,9972
256,171,0.20585542917251587,10003
257,82,0.23467274010181427,10033
258,110,0.2959091067314148,10095
259,195,0.20629926025867462,10114
260,103,0.2686736285686493,10168
261,103,0.26948457956314087,10203
262,195,0.17533767223358154,10230
263,103,0.2693445384502411,10273
264,82,0.2985072135925293,10329
266,195,0.11430422961711884,10404
