track_id,report_id,score,sub_idx
278,193,0.39406731724739075,10849
279,24,0.20119261741638184,10896
280,165,0.36484330892562866,10928
281,40,0.3922268748283386,10970
282,179,0.3082817494869232,11000
283,158,0.19187279045581818,11065
284,152,0.32065925002098083,11097
285,129,0.2977425754070282,11119
286,128,0.35838523507118225,11173
287,177,0.3272290527820587,11203
288,82,0.3784434199333191,11255
289,177,0.386958509683609,11297
290,32,0.325853556394577,11345
291,142,0.23340201377868652,11383
292,170,0.22547665238380432,11389
293,179,0.2578502893447876,11427
294,82,0.3500656485557556,11472
295,193,0.42521777749061584,11543
296,55,0.23482495546340942,11556
297,101,0.21968898177146912,11588
298,41,0.3672746419906616,11653
299,105,0.4267452359199524,11685
300,28,0.33789846301078796,11732
301,24,0.26070424914360046,11752
302,40,0.29868677258491516,11781
303,53,0.34584885835647583,11848
304,74,0.27446380257606506,11875
305,177,0.40149450302124023,11925
306,50,0.3240341246128082,11935
307,193,0.42159390449523926,11988
308,129,0.22069218754768372,12013
309,171,0.40077659487724304,12058
310,43,0.26093003153800964,12126
311,194,0.2776281535625458,12132
312,193,0.38692307472229004,12175
313,78,0.29041939973831177,12210
314,109,0.2791803181171417,12255
315,74,0.30561646819114685,12296
316,109,0.30148035287857056,12331
317,197,0.2597610354423523,12375
318,165,0.2383492887020111,12404
319,78,0.26866763830184937,12474
320,171,0.4266299903392792,12504
321,195,0.2746446430683136,12532
322,82,0.36489665508270264,12571
323,112,0.37406471371650696,12597
324,158,0.26878276467323303,12642
325,145,0.48268917202949524,12694
326,152,0.27175724506378174,12724
327,168,0.33199068903923035,12769
328,163,0.2717154622077942,12792
329,177,0.382733017206192,12831
330,177,0.3992435336112976,12871
331,158,0.2650802731513977,12921
332,179,0.24595627188682556,12983
333,194,0.29709967970848083,12987
334,26,0.2526099383831024,13060
335,128,0.2925618886947632,13082
336,45,0.23953618109226227,13118
337,112,0.2659488320350647,13151
338,50,0.332631915807724,13210
339,109,0.28365084528923035,13227
340,107,0.5120499730110168,13270
341,67,0.5059391856193542,13301
342,101,0.29203587770462036,13356
343,158,0.4063030183315277,13378
344,40,0.31937915086746216,13421
345,177,0.3220207393169403,13460
346,179,0.25644075870513916,13526
347,91,0.356033056974411,13544
348,24,0.27278703451156616,13592
349,113,0.3358078598976135,13618
350,55,0.34498289227485657,13664
351,177,0.3520295321941376,13691
352,94,0.27151820063591003,13763
353,179,0.3242654502391815,13791
354,82,0.3208969235420227,13824
355,53,0.31683284044265747,13867
356,195,0.26976269483566284,13922
357,165,0.46597230434417725,13927
358,165,0.26997801661491394,13962
359,194,0.323657363653183,14039
360,129,0.194366917014122,14066
361,195,0.2746279239654541,14102
362,150,0.29469987750053406,14131
363,193,0.4687430262565613,14158
364,108,0.5035545825958252,14201
365,112,0.21921679377555847,14241
366,150,0.3235357999801636,14306
367,168,0.2963772714138031,14337
368,26,0.2319672554731369,14374
369,142,0.30200421810150146,14413
370,66,0.2909371852874756,14452
371,70,0.268940806388855,14505
372,45,0.23442763090133667,14522
373,12,0.34417620301246643,14552
374,24,0.2448970228433609,14595
375,128,0.3080960810184479,14660
376,43,0.2646474242210388,14672
377,195,0.21733562648296356,14740
378,121,0.35473036766052246,14780
379,195,0.2635056674480438,14815
380,82,0.3710850775241852,14825
381,163,0.3341599404811859,14896
382,158,0.2649407386779785,14911
383,163,0.2866728603839874,14940
384,179,0.29057011008262634,14979
385,112,0.2523505985736847,15033
386,112,0.23718371987342834,15085
387,121,0.4211446940898895,15100
388,84,0.3801441192626953,15142
389,177,0.329641729593277,15176
390,112,0.17814671993255615,15241
391,103,0.25074490904808044,15276
392,43,0.25394967198371887,15312
393,179,0.19035910069942474,15341
394,171,0.45710963010787964,15380
395,197,0.3375648260116577,15443
396,129,0.2913578748703003,15453
397,158,0.20374394953250885,15519
398,150,0.29806840419769287,15554
399,163,0.2517031729221344,15577
400,11,0.3414793312549591,15631
401,162,0.2936290204524994,15644
402,193,0.370773583650589,15680
403,107,0.47529760003089905,15734
404,91,0.37432658672332764,15789
405,167,0.290535032749176,15800
406,179,0.28688308596611023,15850
407,82,0.3765771687030792,15885
408,103,0.2974488437175751,15935
